,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,seq_length,bias,last_layer_type,label_type,cross_sectional,batch_size,hidden_size,dropout,lr,grad_clip,loss_function_from_returns,epochs,early_stopping_dist,num_layers,type_net,type_dropout,optimizer_type,bootstrap_ratio,bootstrap_seed,input_normalization,using_swag,epochs_or_steps,start,freq,new_lr,shrinkage,momentum,adaptation,type_eval,number_of_days_per_epoch,removing_artificial_data,chosen_targets
./../Experiments2/glauberfinal/3,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.01371024176478386,0.015600319020450115,0.012107500806450844,0,0,0,0.2868176050181914,1.076801454800051,0.5602867156994009,0.0530076264744941,0.02776031229415374,0.039624415002591167,0.1905157303154034,0.8066163945987794,0.41140504740550493,1.249001566317015e-05,3.7013749725538324e-05,2.3543918599281732e-05,0.40103205308092155,1.5775750782540459,0.7529958724157206,0.40103205308092155,1.5775750782540459,0.7529958724157206,0.5280395852968898,0.5426666666666666,0.5490196078431373,0.28279656896493793,1.1489922412009557,0.5597118931408681,0.052264096430939294,0.02941068207963661,0.03958290119534456,0.18791064926507398,0.8577987674148011,0.4105986093939877,1.2314820082690691e-05,3.921424277284881e-05,2.3519252047144718e-05,0.39535612823313765,1.695992754027917,0.7521524672835751,0.39535612823313765,1.695992754027917,0.7521524672835751,0.527803958529689,0.5413333333333333,0.5490196078431373,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.01371024176478386,0.015600319020450115,0.012107500806450844,0,0,0,64,True,Softmax,1,False,80,36,0.34993710403274164,0.001,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/30,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18151821196079254,0.15688306093215942,0.15848438441753387,0,0,0,1.3807343576586852,1.4614726767023327,0.7420713420051325,0.3835483691541107,0.04226330161313115,0.057584086335920395,0.33608113832939335,0.28616905730811715,0.07826024120512247,9.037426228890449e-05,5.635106881750821e-05,3.4215143396268794e-05,2.192203310244134,2.231468632546031,1.029301359370545,2.192203310244134,2.231468632546031,1.029301359370545,0.5409990574929312,0.548,0.5407011289364231,1.3540425608865023,1.4614877720523116,0.7026958913987806,0.3761460935464457,0.04212664888486615,0.054521151745581545,0.3174764570274883,0.27523234134275626,0.06110090961552452,8.863008801754141e-05,5.6168865179821525e-05,3.2395217911813164e-05,2.1473110251688947,2.2346688051358243,0.973113747457244,2.1473110251688947,2.2346688051358243,0.973113747457244,0.5384071630537229,0.548,0.5389185977421271,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18151821196079254,0.15688306093215942,0.15848438441753387,0,0,0,128,True,Softmax,1,False,22,51,0.3347708246912455,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/31,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.09079410880804062,0.039799295365810394,0.02843405306339264,0,0,0,0.6646585726006272,1.1611685729181374,0.6030875455372505,0.13941883058205126,0.028679784967317688,0.04250144771933195,0.33246912199324585,0.7997072272461566,0.3971062385228752,3.285080833695835e-05,3.8239713289756915e-05,2.5253385454148516e-05,0.9458129343968776,1.7095507624557476,0.8117762704604671,0.9458129343968776,1.7095507624557476,0.8117762704604671,0.5311027332704995,0.552,0.5472370766488414,0.6535047074293868,1.2211843047854416,0.5994517596620412,0.1370779803180761,0.029979878108602753,0.04224191144472916,0.3254271364169565,0.8388873128460295,0.39303764966442334,3.229924135675686e-05,3.997317081147034e-05,2.5099174952304913e-05,0.9295118242709042,1.8088913805692384,0.8066487365511885,0.9295118242709042,1.8088913805692384,0.8066487365511885,0.5303958529688972,0.552,0.5466428995840761,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.09079410880804062,0.039799295365810394,0.02843405306339264,0,0,0,256,True,Softmax,1,False,11,57,0.35740436214565235,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/32,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.07038038969039917,0.019239287823438644,0.01614604890346527,0,0,0,0.4933480260936716,1.0961418859446979,0.5771023190139447,0.09830456178081108,0.027037014939824425,0.04085520028422228,0.2712834253441893,0.7819932683568546,0.4040286288394494,2.3163186093499312e-05,3.6049353253099224e-05,2.4275222985277636e-05,0.6974426827003871,1.6037556512681692,0.7751481168051176,0.6974426827003871,1.6037556512681692,0.7751481168051176,0.5308671065032988,0.5413333333333333,0.5531788472964944,0.4863123402807538,1.164630137785834,0.574226840816573,0.09690146785770398,0.028525253169785603,0.040650852530473396,0.26714047070205366,0.8316046973391205,0.40130883928460065,2.2832579608318563e-05,3.803367089304747e-05,2.4153804236763757e-05,0.6873074352059658,1.7162744284584648,0.7711517473013766,0.6873074352059658,1.7162744284584648,0.7711517473013766,0.530631479736098,0.5413333333333333,0.5531788472964944,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.07038038969039917,0.019239287823438644,0.01614604890346527,0,0,0,256,True,Softmax,1,False,16,60,0.35208424511350617,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/33,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13151365518569946,0.10755951702594757,0.07017078995704651,0,0,0,1.0215819851418555,1.4572552028081058,0.676898074196439,0.21335243434152712,0.03430991436177658,0.047407836976261886,0.376716330884343,0.7221500203721867,0.36341447725441417,5.027154437830517e-05,4.574655248236877e-05,2.8168649421427142e-05,1.546507170318685,2.1993475389279897,0.9149319445388566,1.546507170318685,2.1993475389279897,0.9149319445388566,0.5322808671065034,0.5426666666666666,0.5472370766488414,1.0030120522687724,1.4920897617714564,0.6560723021076038,0.2094681051256073,0.03496270050837633,0.0459465039094783,0.3594030944218969,0.749097584601398,0.35005491230268254,4.935629244241453e-05,4.661693401116845e-05,2.7300358829161195e-05,1.517063897251052,2.261396337236916,0.8859816909038385,1.517063897251052,2.261396337236916,0.8859816909038385,0.5303958529688972,0.5426666666666666,0.5466428995840761,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13151365518569946,0.10755951702594757,0.07017078995704651,0,0,0,256,True,Softmax,1,False,10,74,0.3658560935053872,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/34,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.19677101075649261,0.2179015874862671,0.18438614904880524,0,0,0,1.2095724234881544,1.401093603171574,0.6030354350634309,0.34187557298965177,0.040190368884794665,0.04353012129821503,0.35116084077073556,0.6033261347649554,0.3082473906313739,8.055503604845707e-05,5.3587158513059544e-05,2.586459970185088e-05,1.8998157526294959,2.081817045758646,0.8205376448135203,1.8998157526294959,2.081817045758646,0.8205376448135203,0.5360508953817154,0.564,0.5472370766488414,1.1869696009498905,1.4422873684009057,0.5837157570402914,0.33547923233088806,0.04119542889015624,0.04213270650886112,0.338992163398541,0.6147644885481511,0.29771239613174244,7.904788697711783e-05,5.4927238520208336e-05,2.5034287884052952e-05,1.8623420677504585,2.150919247694855,0.793601996196075,1.8623420677504585,2.150919247694855,0.793601996196075,0.5339302544769086,0.5613333333333334,0.5466428995840761,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.19677101075649261,0.2179015874862671,0.18438614904880524,0,0,0,256,True,Softmax,1,False,39,73,0.41673184903441407,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/35,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.21240024268627167,0.20754921436309814,0.19809463620185852,0,0,0,1.392014914725567,1.4474439433272173,0.5065243031787625,0.417539551243077,0.04667561073141829,0.04238612679388516,0.3616324540767328,0.4302842938418447,0.1359046210748631,9.83834946378598e-05,6.223414764189105e-05,2.518486440516053e-05,2.2139062876995523,2.214907157886395,0.7192324896333155,2.2139062876995523,2.214907157886395,0.7192324896333155,0.5367577756833176,0.528,0.5139631610219846,1.3565309995307964,1.4207202365076215,0.4448122106669638,0.4068768557998109,0.045714660193312835,0.03722521850870653,0.3489354936694072,0.4282184024191439,0.11089169419771668,9.58710781809168e-05,6.095288025775044e-05,2.211837106875017e-05,2.153816532256498,2.171961539021784,0.6298321747325089,2.153816532256498,2.171961539021784,0.6298321747325089,0.5315739868049011,0.5253333333333333,0.5068330362448009,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.21240024268627167,0.20754921436309814,0.19809463620185852,0,0,0,256,True,Softmax,1,False,23,68,0.3663035397221087,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/36,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12384337186813354,0.1295226663351059,0.10336494445800781,0,0,0,0.7476059109247313,1.3224808342667635,0.7512699945803681,0.1780378969981178,0.03114035335280288,0.05379949655971174,0.3103763103548273,0.7802703967062622,0.2826726823387654,4.195049410888732e-05,4.1520471137070514e-05,3.196642695170037e-05,1.1081730699860555,1.9711552686352216,1.0130985936622847,1.1081730699860555,1.9711552686352216,1.0130985936622847,0.5313383600377003,0.5373333333333333,0.5472370766488414,0.7348431708936785,1.3712948653177544,0.7442181509908464,0.17499590520625896,0.032126270678252786,0.053287978794168606,0.29987118892947884,0.8078277207095063,0.27516245541989365,4.1233719417120396e-05,4.2835027571003713e-05,3.166249482719466e-05,1.0886528048089208,2.0539955107922867,1.00315972896441,1.0886528048089208,2.0539955107922867,1.00315972896441,0.5303958529688972,0.5373333333333333,0.5472370766488414,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12384337186813354,0.1295226663351059,0.10336494445800781,0,0,0,256,True,Softmax,1,False,32,75,0.38748382278187543,0.01,1,kelly,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/37,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.11591368913650513,0.05260758846998215,0.051861781626939774,0,0,0,0.8808543218883544,1.141216555898845,0.5924804831983268,0.2006157930752564,0.028212273836524172,0.043439274989095736,0.3775951964205762,0.7686488523996747,0.38332245377297086,4.7270450771738085e-05,3.761636511536556e-05,2.581062090855362e-05,1.2959115968993318,1.6973938459055264,0.8008678818380217,1.2959115968993318,1.6973938459055264,0.8008678818380217,0.5341658812441094,0.5426666666666666,0.5412953060011884,0.8682352868374859,1.192838767551056,0.5827530509134315,0.19773823406363908,0.029311016476854065,0.04272423688700955,0.3708257364291582,0.7986617818417049,0.3750453563972392,4.659242084440128e-05,3.9081355302472096e-05,2.5385761667860695e-05,1.276636560475797,1.7846549834524912,0.7873538936995588,1.276636560475797,1.7846549834524912,0.7873538936995588,0.5334590009425071,0.5426666666666666,0.5407011289364231,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.11591368913650513,0.05260758846998215,0.051861781626939774,0,0,0,64,True,Softmax,1,False,18,69,0.3958698679044933,0.001,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/38,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.19123004376888275,0.1892932653427124,0.18315361440181732,0,0,0,1.3577126316460137,1.5629310451280904,0.7425186047178934,0.3748690046268261,0.04756399277720724,0.06210502152042824,0.36384796707847666,0.5303847775822853,0.06969085715437813,8.832917168398353e-05,6.341865703627632e-05,3.690137939419385e-05,2.1222309746229366,2.3621224398208405,1.0141711289792787,2.1222309746229366,2.3621224398208405,1.0141711289792787,0.5409990574929312,0.5493333333333333,0.5418894830659536,1.3347352283277605,1.5847225939479614,0.7228397460890865,0.3685064851768295,0.04807705674110971,0.06044527793104153,0.35476686193185075,0.5605282765234876,0.05874406791065071,8.68299917947289e-05,6.410274232147961e-05,3.5915197819989025e-05,2.084032665149601,2.4000444685976103,0.9863254544971598,2.084032665149601,2.4000444685976103,0.9863254544971598,0.5369934024505184,0.548,0.5383244206773619,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.19123004376888275,0.1892932653427124,0.18315361440181732,0,0,0,256,True,Softmax,1,False,10,53,0.3362216153363693,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/39,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16846835613250732,0.1257932484149933,0.12240498512983322,0,0,0,1.3357509333601125,1.4279027403966784,0.5930330519623808,0.3762568964635843,0.038956068636256995,0.04741088421575192,0.3970097080808787,0.3917363133090208,0.2834911246972969,8.86561961507032e-05,5.194142484834266e-05,2.817046002124297e-05,2.117760896155623,2.1912498510160865,0.8009506250389178,2.117760896155623,2.1912498510160865,0.8009506250389178,0.5379359095193214,0.5466666666666666,0.5329768270944741,1.3060378988907693,1.4375051850616747,0.5734089773744458,0.36787205136795487,0.03903447849339173,0.04577987363376914,0.38942032195401427,0.38430934354337287,0.26458399692731155,8.668050220734092e-05,5.204597132452231e-05,2.72013509410393e-05,2.0678626447089914,2.213004032891856,0.7740284885359278,2.0678626447089914,2.213004032891856,0.7740284885359278,0.5369934024505184,0.544,0.5329768270944741,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16846835613250732,0.1257932484149933,0.12240498512983322,0,0,0,256,True,Softmax,1,False,12,38,0.3414696906287816,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/4,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.006703927647322416,0.005372750572860241,0.005297225434333086,0,0,0,0.2735060457118152,1.0678397833858955,0.5415019975670623,0.049985872087472995,0.0267331006779326,0.03834842890760934,0.1848360292447635,0.8097459642970051,0.4075643882821049,1.1778009445681667e-05,3.5644134237243465e-05,2.2785756926684098e-05,0.3818841700758391,1.5591326850801306,0.7265898566701896,0.3818841700758391,1.5591326850801306,0.7265898566701896,0.5294533459000943,0.548,0.5537730243612596,0.2702766812658715,1.1408350027185685,0.5416811238134213,0.04939533245721566,0.028357312629548624,0.03836043455585261,0.18272987877191596,0.8612776985715762,0.40732176033637535,1.1638862501700202e-05,3.78097501727315e-05,2.27928904075179e-05,0.3773380001439476,1.6781555740848848,0.7267856710479844,0.3773380001439476,1.6781555740848848,0.7267856710479844,0.5292177191328935,0.548,0.5537730243612596,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.006703927647322416,0.005372750572860241,0.005297225434333086,0,0,0,128,True,Softmax,1,False,21,27,0.4639369397736712,0.001,1,kelly,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/40,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.15939770638942719,0.130753755569458,0.1355200558900833,0,0,0,1.06632578620133,1.2976100566900404,0.8126376078795781,0.27995327910148404,0.03672239192804966,0.06621338966461084,0.33002239017497204,0.5417913224644489,0.3772782440351533,6.59644861219331e-05,4.896318923739955e-05,3.9342477519079526e-05,1.600078734459264,1.9707379990489513,1.1195739691075834,1.600078734459264,1.9707379990489513,1.1195739691075834,0.532516493873704,0.5293333333333333,0.5478312537136066,1.04352421512657,1.3144591074970675,0.8022487202578124,0.2739708489222017,0.03708259360493735,0.0653321792679574,0.31765427688322456,0.5643850950998239,0.36282292025188617,6.455486543878457e-05,4.944345813991647e-05,3.881888251215529e-05,1.5643785504802477,2.0002156676138694,1.1046984243345048,1.5643785504802477,2.0002156676138694,1.1046984243345048,0.5299245994344958,0.5293333333333333,0.5478312537136066,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.15939770638942719,0.130753755569458,0.1355200558900833,0,0,0,256,True,Softmax,1,False,10,41,0.3208098065335248,0.01,1,kelly,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/41,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12213199585676193,0.10122064501047134,0.09381410479545593,0,0,0,0.8857326400824892,1.2656872523299396,0.8128682977510641,0.20869871106613075,0.031776689456523156,0.06176291998076336,0.3351966263153622,0.5958331710678018,0.334005354938423,4.917500260747662e-05,4.2368919275364216e-05,3.669811050550407e-05,1.3043054564670336,1.8857075662111784,1.1106841861749843,1.3043054564670336,1.8857075662111784,1.1106841861749843,0.5294533459000943,0.5493333333333333,0.5609031491384433,0.8664577029788475,1.3125773969963022,0.8068042501066974,0.20414993615622498,0.032777566780914355,0.06127978319174983,0.3243153664908304,0.6187671258695417,0.32561145120418516,4.8103189480731605e-05,4.370342237455246e-05,3.641104170632788e-05,1.2747828403750183,1.965460476116341,1.1018896667017604,1.2747828403750183,1.965460476116341,1.1018896667017604,0.5285108388312912,0.5493333333333333,0.5609031491384433,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12213199585676193,0.10122064501047134,0.09381410479545593,0,0,0,256,True,Softmax,1,False,18,48,0.36640454547481116,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/42,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18402329087257385,0.1590350866317749,0.12480242550373077,0,0,0,1.5979087981914843,1.5117083959838855,0.797659856340971,0.3846885616750594,0.048986464140676936,0.06507717382068014,0.5509050068781405,0.4303870714999885,0.35094131560171077,9.064292216660213e-05,6.531528552090257e-05,3.8667364123992955e-05,2.507567871026615,2.2587303417209426,1.1063039426498076,2.507567871026615,2.2587303417209426,1.1063039426498076,0.5358152686145146,0.548,0.5537730243612596,1.572353046046287,1.5444313716819786,0.7830898542817875,0.3785109511605811,0.04983316976333134,0.06384320264989163,0.5383116404918568,0.46357428473869317,0.33671010071288104,8.918731177205022e-05,6.644422635110843e-05,3.793416675572883e-05,2.4644635202095118,2.3154982382291633,1.0853364125517466,2.4644635202095118,2.3154982382291633,1.0853364125517466,0.5334590009425071,0.5453333333333333,0.5537730243612596,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18402329087257385,0.1590350866317749,0.12480242550373077,0,0,0,256,True,Softmax,1,False,23,52,0.3383672530874813,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/43,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.11648933589458466,0.0978560745716095,0.10207019746303558,0,0,0,0.6844428738386988,1.1975094281936625,0.6260700110426044,0.16174641991280955,0.03345257309557447,0.04821559553536434,0.31276079385800515,0.6811556074828561,0.4120087258927933,3.8111786030350984e-05,4.460343079409928e-05,2.864860103111369e-05,0.9927083286665638,1.7581306996374086,0.8366678788561636,0.9927083286665638,1.7581306996374086,0.8366678788561636,0.5252120640904807,0.548,0.5579322638146168,0.670319610718576,1.2484630956623946,0.6150829135356398,0.1584060174428908,0.03464860901652141,0.047359737497398954,0.3047446361994118,0.6982910361487734,0.4022044222151879,3.7324697795214606e-05,4.619814535536189e-05,2.8140069814259627e-05,0.971615164687559,1.8439891245987963,0.8215017293854789,0.971615164687559,1.8439891245987963,0.8215017293854789,0.5245051837888784,0.5466666666666666,0.5579322638146168,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.11648933589458466,0.0978560745716095,0.10207019746303558,0,0,0,256,True,Softmax,1,False,22,54,0.3410371452406235,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/44,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.19556975364685059,0.1898750215768814,0.19782641530036926,0,0,0,2.2760991369175927,1.5751140233614214,0.8399125245847235,0.5879774642016891,0.04748717433535425,0.07209792239551713,0.5882014162210953,0.4007129166974216,0.1725874147353022,0.00013854322907674106,6.3316232447139e-05,4.283893190464475e-05,3.8289759607051677,2.4029162759942198,1.186600950886229,3.8289759607051677,2.4029162759942198,1.186600950886229,0.5549010367577757,0.5666666666666667,0.5478312537136066,2.2394026690761124,1.5698113373501372,0.8103126924770857,0.5784853811995962,0.047169757497426114,0.06954551141126317,0.32970940090043427,0.3912048008450054,0.15774655835404697,0.00013630664024495668,6.289300999656814e-05,4.132234783794602e-05,3.76054547619345,2.3970239201078014,1.1431311897827594,3.76054547619345,2.3970239201078014,1.1431311897827594,0.549717247879359,0.5613333333333334,0.5460487225193108,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.19556975364685059,0.1898750215768814,0.19782641530036926,0,0,0,256,True,Softmax,1,False,15,44,0.32621372081624356,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/45,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13140764832496643,0.11148807406425476,0.10947398841381073,0,0,0,1.141110643093433,1.1707684719907725,0.7786270712849118,0.2617425648713743,0.02931901221884685,0.059463519403841675,0.40255925408774396,0.5469600595409828,0.4139286846048137,6.167355439947558e-05,3.90920162917958e-05,3.5331859419989124e-05,1.7041524224785356,1.760815146465576,1.0636464358449507,1.7041524224785356,1.760815146465576,1.0636464358449507,0.5447690857681433,0.5453333333333333,0.5454545454545454,1.109728860182044,1.1926189705446462,0.7580506999023877,0.25453913049671584,0.029751602375857132,0.057888284640696265,0.3828671119938142,0.5664548075305714,0.39914371275396654,5.997623244503201e-05,3.9668803167809516e-05,3.4395891052107105e-05,1.6551971825095073,1.7986284943311197,1.0346404584009663,1.6551971825095073,1.7986284943311197,1.0346404584009663,0.5417059377945335,0.544,0.5454545454545454,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13140764832496643,0.11148807406425476,0.10947398841381073,0,0,0,256,True,Softmax,1,False,15,32,0.3134396211131265,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
