,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,seq_length,bias,last_layer_type,label_type,cross_sectional,train_transaction_cost_factor,batch_size,hidden_size,dropout,lr,grad_clip,loss_function_from_returns,epochs,early_stopping_dist,num_layers,type_net,type_dropout,optimizer_type,bootstrap_ratio,bootstrap_seed,input_normalization,type_train,using_swa,swa_decay,swa_epochs_or_steps,swa_start,swa_freq,swa_lr,shrinkage,momentum,adaptation,type_eval,number_of_days_per_epoch,removing_artificial_data,chosen_targets
./../Experiments/Bonds_NSGAII/95,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.08721108734607697,0.09956802427768707,0.10288790613412857,0,0,0,1.0274635645517356,1.5459960546557332,0.5834810442039187,0.03015867347104951,0.01395227784757708,0.004189835155224089,0.4648530382199069,0.6957437231454124,0.3311432956130121,6.628279883747146e-06,1.335146205509768e-05,3.203237886256949e-06,1.5215130130495274,2.279116393181459,0.8157635221159949,1.5215130130495274,2.279116393181459,0.8157635221159949,0.5215384615384615,0.5598086124401914,0.5282874617737003,1.0125020289601756,1.5525500116622604,0.5446410440879591,0.029719351170316516,0.013998883029886864,0.003907959703851339,-0.4602874279951336,0.6830564603979793,0.30873349402102146,6.531725531937696e-06,1.3396060315681208e-05,2.9877367766447545e-06,1.4984338401596482,2.289233102776788,0.7601763984382455,1.4984338401596482,2.289233102776788,0.7601763984382455,0.5202197802197802,0.5588516746411484,0.5252293577981652,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.08721108734607697,0.09956802427768707,0.10288790613412857,0,0,0,128,True,Softmax,21,False,4.846946228709161,31,39,0.3961389543811109,0.01,0.0,sharpe,23,0.0,1,LSTM,Davi,Adam,0.0,,False,1,False,0.2,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_NSGAII/96,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.008951530791819096,0.008380444720387459,0.009363917633891106,0,0,0,1.1112101759339517,1.0660176998898923,0.9583444790519358,0.038205946829037676,0.007985382531291644,0.00824611736890139,0.6982126967887419,0.7697152098158132,0.6260244681742048,8.396911390997292e-06,7.641514384011143e-06,6.304371077141737e-06,1.629946351912044,1.497207939087806,1.3797697332658703,1.629946351912044,1.497207939087806,1.3797697332658703,0.5217582417582417,0.538755980861244,0.540519877675841,1.1037539659797553,1.0857005523656877,0.9341320452968169,0.037949437015158266,0.008121100769562174,0.008032167577250298,-0.7538526751428701,0.7737485451331026,0.6057249405710283,8.340535607727092e-06,7.771388296231744e-06,6.140800900038454e-06,1.6185090374211777,1.5261903227659073,1.3434880790261854,1.6185090374211777,1.5261903227659073,1.3434880790261854,0.5215384615384615,0.538755980861244,0.5397553516819572,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.008951530791819096,0.008380444720387459,0.009363917633891106,0,0,0,128,True,Softmax,1,False,9.772505987282486,37,60,0.7129351273586129,0.001,0.0,sortino,5,0.0,1,LSTM,Davi,Adam,0.0,,True,1,False,0.2,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_NSGAII/97,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285671710968,0.0714285746216774,0.0714285746216774,0.07097221910953522,0.09754537045955658,0.08013616502285004,0,0,0,0.8937583653675869,1.7660903713526048,0.9573070569708462,0.026290359958262333,0.017389418938625265,0.0076948204998218694,0.4837118688790469,0.7030226542841687,0.5162470468528862,5.778101089727986e-06,1.6640592285765802e-05,5.8828902903836925e-06,1.319221423015694,2.6192257728402586,1.4148701931367127,1.319221423015694,2.6192257728402586,1.4148701931367127,0.5206593406593406,0.569377990430622,0.5328746177370031,0.879330114464126,1.7671653519369603,0.9209455908313608,0.02586580467636254,0.01739462454319911,0.007396230165178903,-0.6679890366442198,0.6942827595125785,0.49278187160014125,5.684792236563196e-06,1.6645573725549386e-05,5.654610218026683e-06,1.2971158621968626,2.6201945371644615,1.3587635212206095,1.2971158621968626,2.6201945371644615,1.3587635212206095,0.5195604395604395,0.5684210526315789,0.5305810397553516,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285671710968,0.0714285746216774,0.0714285746216774,0.07097221910953522,0.09754537045955658,0.08013616502285004,0,0,0,64,True,Softmax,21,False,3.3976221816767174,26,132,0.3923693252957634,0.001,1.0,sharpe,18,0.0,1,LSTM,Davi,Adam,0.0,,False,1,False,0.3,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_NSGAII/98,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285671710968,0.0714285746216774,0.0714285746216774,0.06311316043138504,0.058759626001119614,0.05810968577861786,0,0,0,1.065903929004517,1.4347345524594015,0.9412257504084142,0.04691225758583321,0.013818335892047388,0.008183134917044739,0.5863154360031263,0.7664225009259523,0.5869829447328024,1.0310386282600705e-05,1.3223287934973573e-05,6.256219355538791e-06,1.57476691277301,2.0793003578721887,1.379055860424597,1.57476691277301,2.0793003578721887,1.379055860424597,0.5151648351648351,0.5454545454545454,0.5344036697247706,1.0587583347507836,1.4405996518431656,0.9160742319856545,0.046597900185207014,0.013868869051614337,0.007959280105737663,0.455147654706422,0.7590728997532548,0.5677755556713435,1.024129674400154e-05,1.3271645025468265e-05,6.08507653343858e-06,1.5637376735514277,2.0877559867626747,1.3407232610424813,1.5637376735514277,2.0877559867626747,1.3407232610424813,0.5149450549450549,0.5444976076555024,0.5328746177370031,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285671710968,0.0714285746216774,0.0714285746216774,0.06311316043138504,0.058759626001119614,0.05810968577861786,0,0,0,256,True,Softmax,5,False,4.786571182024639,50,28,0.3442419941640508,0.005,0.0,kelly,7,0.0,1,LSTM,Davi,Adam,0.0,,False,1,False,0.3,True,14,1,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments/Bonds_NSGAII/99,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.11370792239904404,0.10454906523227692,0.10959654301404953,0,0,0,1.2032857463090612,1.1717296375673238,1.0078949107566442,0.0565706738042509,0.01240375104434864,0.008455495590936538,0.5281176852513229,0.5849585174234236,0.4545361426808655,1.2433115121813386e-05,1.1869618224257074e-05,6.464446170440778e-06,1.7865406439360845,1.694901069993668,1.5084780236435504,1.7865406439360845,1.694901069993668,1.5084780236435504,0.5261538461538462,0.5377990430622009,0.5305810397553516,1.186485417984915,1.1905037042160855,0.9695337717238974,0.05578163516442358,0.012573208690624484,0.008131746177969064,0.15298222796953906,0.5683266268204503,0.42303257003775896,1.2259700036137048e-05,1.2031778651315296e-05,6.216931328722527e-06,1.7604014501393976,1.7246791326092188,1.4488230864007419,1.7604014501393976,1.7246791326092188,1.4488230864007419,0.5248351648351648,0.5368421052631579,0.5290519877675841,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.11370792239904404,0.10454906523227692,0.10959654301404953,0,0,0,128,True,Softmax,1,False,3.7507783302991937,30,139,0.3614670459374868,0.01,1.0,sortino,20,0.0,1,LSTM,Davi,Adam,0.0,,False,1,False,0.2,True,10,1,,0.0,0.9,0.99,new,70000,False,0.0
