,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,seq_length,bias,last_layer_type,label_type,cross_sectional,batch_size,hidden_size,dropout,lr,grad_clip,loss_function_from_returns,epochs,early_stopping_dist,num_layers,type_net,type_dropout,optimizer_type,bootstrap_ratio,bootstrap_seed,input_normalization,using_swag,epochs_or_steps,start,freq,new_lr,shrinkage,momentum,adaptation,type_eval,number_of_days_per_epoch,removing_artificial_data,n_heads,d_model,d_k,d_v,chosen_targets
./../Experiments2/useless_san_diego_padres2/16,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.058823537081480026,0.05882352963089943,0.05882352963089943,0.05929303169250488,0.05712061747908592,0.05163794755935669,0,0,0,0.7453740349876204,1.099752499672653,0.8097269905622617,0.1429773247599177,0.0234426609373847,0.04906994396758407,0.3145661984655587,0.6733169222008952,0.4883610573373633,3.3633809635360546e-05,3.125688124984627e-05,2.9104355852659586e-05,1.094934027771988,1.6466812669333937,1.1117738165924083,1.094934027771988,1.6466812669333937,1.1117738165924083,0.5474006116207951,0.5453333333333333,0.5427046263345195,0.7186555961018154,1.1135612925097025,0.7832448840774536,0.13784867575245927,0.023654584582409897,0.047462874801709506,0.30157592623032864,0.6758746180438129,0.47164786463410807,3.242735256468107e-05,3.153944610987987e-05,2.8151171294015124e-05,1.0543770844411489,1.6703976685689044,1.0741204967202742,1.0543770844411489,1.6703976685689044,1.0741204967202742,0.5452834627146553,0.5453333333333333,0.5403321470937129,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882353335618973,0.05944513529539108,0.048007890582084656,0.051687754690647125,0,0,0,128,True,Softmax,1,False,32,80,0.8,0.05,1,sharpe,11,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/17,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.02522358112037182,0.01884828880429268,0.017785022035241127,0,0,0,0.5391909841028957,1.0695598720628512,0.609285958954952,0.08715723393494673,0.02183767338610667,0.03476334699676467,0.2936715556094963,0.7244808827025105,0.4130122754324357,2.0502760276393027e-05,2.9116897848142226e-05,2.0618829772695536e-05,0.7646907129351737,1.5626236834890146,0.8206064170120797,0.7646907129351737,1.5626236834890146,0.8206064170120797,0.5434015525758645,0.54,0.5462633451957295,0.521496365205626,1.1193645195996873,0.5957719675009094,0.08429141922273328,0.02270364045760454,0.03399016109447152,0.28347101161797367,0.7544150844308891,0.40253470872300384,1.9828609556041707e-05,3.027152061013939e-05,2.0160237897076824e-05,0.7390487465074379,1.6449719587944054,0.8018957926170532,0.7390487465074379,1.6449719587944054,0.8018957926170532,0.5426958362738179,0.5386666666666666,0.5456702253855279,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.025223508477211,0.018846889957785606,0.017782798036932945,0,0,0,128,True,Softmax,1,False,33,21,0.8,0.05,1,sharpe,11,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/18,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352590560913,0.15571565926074982,0.14987049996852875,0.16341373324394226,0,0,0,1.2744598575787536,0.840830435761075,0.6119010643931584,0.3427113098261251,0.0263375375769805,0.048413389135244914,0.35848258880939887,0.27434472131784443,0.2534323812590093,8.061898608001058e-05,3.511671676930733e-05,2.871494017511561e-05,2.0129124525385325,1.2248534560938376,0.8590254877440839,2.0129124525385325,1.2248534560938376,0.8590254877440839,0.5452834627146553,0.5306666666666666,0.534994068801898,1.2093555539186491,0.8127886859420063,0.548306218871123,0.3251495135725817,0.025320228220347303,0.04333843820251181,0.3358399603877514,0.2424763921749014,0.22758848381778551,7.648777077689525e-05,3.37603042937964e-05,2.5704886241110216e-05,1.9046444591134324,1.1858235668787513,0.7679625122191253,1.9046444591134324,1.1858235668787513,0.7679625122191253,0.5330510468125147,0.5253333333333333,0.527876631079478,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.15577557682991028,0.14919614791870117,0.1633988320827484,0,0,0,128,True,Softmax,1,False,36,24,0.8,0.05,1,sharpe,45,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/19,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352218031883,0.05882352963089943,0.05882352963089943,0.13859842717647552,0.12090177834033966,0.13586659729480743,0,0,0,1.2560292132189197,0.8387043425718843,0.5445939814996674,0.32096517036117,0.022355871513848453,0.03924459665301523,0.3336940270494879,0.4859865611167991,0.21656138389762847,7.55034510376782e-05,2.9807828685131272e-05,2.3276747718277135e-05,2.000369581531332,1.2617243610477327,0.7445749583053719,2.000369581531332,1.2617243610477327,0.7445749583053719,0.5474006116207951,0.5373333333333333,0.5373665480427047,1.2065665134609014,0.786269906334329,0.48507388567670745,0.30835213498510916,0.020919890610898315,0.034945270029098266,0.3153036476113468,0.4529590218144921,0.1900905459005484,7.25363761432861e-05,2.7893187481197757e-05,2.0726731927104545e-05,1.917344120909982,1.1800290691054134,0.661620362833559,1.917344120909982,1.1800290691054134,0.661620362833559,0.5370501058574453,0.5346666666666666,0.533214709371293,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.1387299746274948,0.12074790894985199,0.1358126401901245,0,0,0,64,True,Softmax,1,False,20,39,0.8,0.01,1,sharpe,26,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/2,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.020395919680595398,0.017875170335173607,0.018977180123329163,0,0,0,0.48594042363625906,0.9414002000306869,0.5779709593754923,0.07431365603868666,0.018975230068281154,0.03244108414208691,0.2731144072973912,0.6594645824352284,0.3914161418879066,1.748145284372775e-05,2.5300306757708206e-05,1.9241449669090687e-05,0.681047648374742,1.3618732622912841,0.7781254934706527,0.681047648374742,1.3618732622912841,0.7781254934706527,0.5412844036697247,0.5426666666666666,0.5456702253855279,0.4766164293417745,1.00476751318739,0.5726255878004217,0.07288291818658077,0.020119047853417102,0.032140583111230484,0.2676660669446906,0.7009878396786497,0.38720441367684943,1.7144887834999005e-05,2.6825397137889467e-05,1.9063216554703725e-05,0.6677489194040859,1.4628539550698403,0.7707212116212638,0.6677489194040859,1.4628539550698403,0.7707212116212638,0.5405786873676782,0.5426666666666666,0.5456702253855279,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.020409852266311646,0.017903298139572144,0.018959330394864082,0,0,0,128,True,Softmax,1,False,40,54,0.8,0.001,1,sharpe,19,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/20,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.08042604476213455,0.07816451042890549,0.06798212975263596,0,0,0,0.4204082220823949,0.9754149946456914,0.47695482308939896,0.07610496614032053,0.02245557900700723,0.02833160775294838,0.18616707106993455,0.5054616267899189,0.2784793876864977,1.790283842397566e-05,2.9940772009342976e-05,1.680403781313665e-05,0.5870809419820818,1.390556124559637,0.6364801216782457,0.5870809419820818,1.390556124559637,0.6364801216782457,0.5386967772288873,0.548,0.5397390272835113,0.4123521734463529,1.0318375531023583,0.47139091249344633,0.07464570050573016,0.023625446327625296,0.028000750448528827,0.1820840071079378,0.548141953234954,0.2749176542536849,1.755956257486007e-05,3.150059510350039e-05,1.6607799791535482e-05,0.5756647460473263,1.478097354185934,0.6288794324019027,0.5756647460473263,1.478097354185934,0.6288794324019027,0.5372853446247942,0.548,0.5397390272835113,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.07786540687084198,0.0807899534702301,0.06958407908678055,0,0,0,256,True,Softmax,1,False,40,20,0.8,0.05,1,sharpe,14,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/21,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.12356537580490112,0.1220143660902977,0.1160808578133583,0,0,0,1.0479608189244518,0.7541774168663983,0.8121552021517887,0.2477933012200208,0.02004216467160662,0.05576880250841899,0.3096877485178991,0.27426098701972357,0.3607702148845473,5.829059073630224e-05,2.6722886228808823e-05,3.3077581558967374e-05,1.6115400191032327,1.0985182135001483,1.1344958911416156,1.6115400191032327,1.0985182135001483,1.1344958911416156,0.5445777464126088,0.5346666666666666,0.5444839857651246,1.0130044394344049,0.753957070984023,0.7656518258190858,0.23953486888278624,0.01995304448193374,0.05257319218098766,0.29507788567609594,0.27717471665644006,0.33964049477050146,5.634788729305723e-05,2.6604059309244983e-05,3.1182201768082826e-05,1.5553524885043477,1.0999434778049066,1.0674876313737203,1.5553524885043477,1.0999434778049066,1.0674876313737203,0.5377558221594919,0.5346666666666666,0.5409252669039146,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.12355108559131622,0.12215587496757507,0.11606428772211075,0,0,0,128,True,Softmax,1,False,33,68,0.8,0.05,1,sharpe,11,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/22,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352590560913,0.07050666958093643,0.05509991943836212,0.05587355047464371,0,0,0,0.8238120963400782,1.0086416255554875,0.5877064027497731,0.17546252347722027,0.023344671911484798,0.040381251517709826,0.314868426142213,0.5877695378692991,0.3995183316938773,4.1275587738701546e-05,3.1126229215313064e-05,2.3950920235889575e-05,1.258284029142009,1.499118578032816,0.8155870831305976,1.258284029142009,1.499118578032816,0.8155870831305976,0.5462244177840508,0.544,0.5373665480427047,0.7923282612198174,1.0299776557358569,0.5593074775491346,0.1687484298903689,0.0236901923948784,0.0384236677413817,0.2995086227616375,0.5985959506909975,0.3800376904227467,3.969617263946575e-05,3.1586923193171193e-05,2.2789838518019984e-05,1.2084636183107738,1.5377297002165242,0.7752632111782841,1.2084636183107738,1.5377297002165242,0.7752632111782841,0.544107268877911,0.5426666666666666,0.534994068801898,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.06994911283254623,0.05572951212525368,0.05580778047442436,0,0,0,128,True,Softmax,1,False,32,75,0.8,0.05,1,sharpe,11,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/23,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.14999918639659882,0.15048569440841675,0.15570975840091705,0,0,0,0.9809610887260007,1.3317502672562351,0.9042038210210959,0.2721419146837657,0.04347676586051205,0.07334440011772511,0.26015201624048473,0.4398323325328774,0.3555341658593153,6.401832855416743e-05,5.7969021147349395e-05,4.350201667717976e-05,1.5773040124955595,2.1196182831738213,1.2720761627270238,1.5773040124955595,2.1196182831738213,1.2720761627270238,0.5363443895553988,0.5373333333333333,0.538552787663108,0.9415085505758795,1.3141734365385433,0.8628812198209677,0.26120870928862794,0.042805497810555246,0.06995279537730503,0.24589888004265403,0.45256099923769394,0.3358888176683103,6.144641479384331e-05,5.707399708074033e-05,4.149038871726277e-05,1.5108796976490684,2.0913463036951874,1.2118248009892372,1.5108796976490684,2.0913463036951874,1.2118248009892372,0.5288167490002352,0.5333333333333333,0.5338078291814946,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.15000055730342865,0.15103648602962494,0.1557227373123169,0,0,0,128,True,Softmax,1,False,28,61,0.8,0.05,1,sharpe,10,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/24,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352218031883,0.05882352963089943,0.05882353335618973,0.11851516366004944,0.10910570621490479,0.10266310721635818,0,0,0,1.053301298234508,1.2291266787719262,0.7546209724232047,0.22506019448915388,0.030033375941981598,0.04912633821294858,0.3670487944841496,0.5395442695576613,0.32175503002156464,5.294288273092304e-05,4.004450125597545e-05,2.9137804396766653e-05,1.5216032134206794,1.8714772070152426,1.0553900303229733,1.5216032134206794,1.8714772070152426,1.0553900303229733,0.5584568336861915,0.532,0.5444839857651246,1.0063647028553926,1.186629314428864,0.7025639488632918,0.21503673187255234,0.02895826751659031,0.04572704583737297,0.34834826916734524,0.5134884705071381,0.29506914916797716,5.058497574042633e-05,3.861102335545375e-05,2.71216167481453e-05,1.4511309558560401,1.8026103645441536,0.9805243702252149,1.4511309558560401,1.8026103645441536,0.9805243702252149,0.5504587155963303,0.5306666666666666,0.5421115065243179,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.058823537081480026,0.05882352963089943,0.05882352963089943,0.1185101643204689,0.10895919799804688,0.10264840722084045,0,0,0,128,True,Softmax,1,False,27,61,0.8,0.05,1,sharpe,23,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/25,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.16645468771457672,0.1607476770877838,0.15921621024608612,0,0,0,0.9868543700568513,0.8591753271013511,0.9313959896484805,0.29050523515191207,0.026194533965871375,0.07141120595005519,0.23431506412923717,0.37858205404498313,0.30454122676637196,6.833809342552622e-05,3.4926045287828504e-05,4.235540091936845e-05,1.5822806726568124,1.2874814707109488,1.3117253263578519,1.5822806726568124,1.2874814707109488,1.3117253263578519,0.5474006116207951,0.5373333333333333,0.5504151838671412,0.9352788632184026,0.817751331073595,0.8748144112780751,0.2753363613850367,0.024868666299997552,0.06699469354546757,0.21700289578254184,0.3697129092603772,0.28020501668750214,6.476978625853604e-05,3.315822173333008e-05,3.9735879920206134e-05,1.4963203726736873,1.2239804098978102,1.2296374213184122,1.4963203726736873,1.2239804098978102,1.2296374213184122,0.5354034344860032,0.5346666666666666,0.5421115065243179,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.16251692175865173,0.1607845425605774,0.15889622271060944,0,0,0,128,True,Softmax,1,False,26,61,0.8,0.05,1,sharpe,25,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/26,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882353335618973,0.000981904799118638,0.0010114382021129131,0.0011925066355615854,0,0,0,0.334813219164981,0.9471344898980868,0.5697116682023056,0.04912591569306956,0.019159898072835566,0.032177761826531745,0.20699274523022992,0.6957020658118158,0.4054707287660915,1.1556319852521653e-05,2.554653076378076e-05,1.9085267987266744e-05,0.4662602915251673,1.3710649608724834,0.7669993835255282,0.4662602915251673,1.3710649608724834,0.7669993835255282,0.5377558221594919,0.5386666666666666,0.5432977461447213,0.33185623530384034,1.0181538240962287,0.5708735048106791,0.048689117562829176,0.020461981867926034,0.03224300469282854,0.20539147723209863,0.7439287814824339,0.40591105303758307,1.1453567998783624e-05,2.728264249056805e-05,1.912396482374172e-05,0.4621098562195633,1.48380216809258,0.7685525271943073,0.4621098562195633,1.48380216809258,0.7685525271943073,0.537520583392143,0.5386666666666666,0.5432977461447213,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.0009265182889066637,0.0010929307900369167,0.0015590745024383068,0,0,0,128,True,Softmax,1,False,20,61,0.8,0.05,1,sharpe,31,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/27,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,2.609928560559638e-05,2.3829419660614803e-05,2.578101157268975e-05,0,0,0,0.33350005113151915,0.9385868515280397,0.5675683013620221,0.04887568179785869,0.01902179293096319,0.03205739713740845,0.20590966117176762,0.6942167664684762,0.4041390109112363,1.1497455139463351e-05,2.5362390574617586e-05,1.9013877305698956e-05,0.46433888371941623,1.3582349530473674,0.7641901837384562,0.46433888371941623,1.3582349530473674,0.7641901837384562,0.5382262996941896,0.5386666666666666,0.5438908659549229,0.33073824521343553,1.009876017437144,0.5691483455193217,0.04846799615690101,0.020333367535464185,0.03214624987295836,0.20443583890694894,0.7427989697296595,0.4048679255088863,1.1401551671818631e-05,2.7111156713952242e-05,1.9066577623344226e-05,0.4604650963349155,1.4712296897474995,0.7663191850028399,0.4604650963349155,1.4712296897474995,0.7663191850028399,0.5379910609268408,0.5386666666666666,0.5438908659549229,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,2.6097384761669673e-05,2.3850610887166113e-05,2.5764607926248573e-05,0,0,0,128,True,Softmax,1,False,29,52,0.8,0.05,1,sharpe,42,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/28,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.025636089965701103,0.021748071536421776,0.021172521635890007,0,0,0,0.5449050557286345,1.0220276730530282,0.6892847488670654,0.08916148961078676,0.02104075697329832,0.03902315015863353,0.28643609313128815,0.705985759505906,0.4643410542410872,2.097423891102959e-05,2.8054342631064423e-05,2.3145403415559628e-05,0.7764629484071616,1.487552152811754,0.9323640489152802,0.7764629484071616,1.487552152811754,0.9323640489152802,0.5434015525758645,0.5493333333333333,0.5521945432977462,0.531023534756539,1.079590893164468,0.6786931448259298,0.08688654202985878,0.022071317534783533,0.038422529564230784,0.2784887413263347,0.7431747609397171,0.4567476072191714,2.0439083046308818e-05,2.9428423379711383e-05,2.2789163442604264e-05,0.7562546309318462,1.5815114271026185,0.9175905740189058,0.7562546309318462,1.5815114271026185,0.9175905740189058,0.5422253587391203,0.5493333333333333,0.5516014234875445,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.02561824768781662,0.02188951149582863,0.021154290065169334,0,0,0,128,True,Softmax,1,False,25,72,0.8,0.005,1,sharpe,16,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/29,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.05622364580631256,0.04302724078297615,0.04817373305559158,0,0,0,0.5948940674006209,1.0174735996599158,0.6372559107207895,0.10573168689934051,0.021725824831051427,0.03699361252441905,0.28541531184825863,0.5916865665779534,0.3995907412070439,2.4872191695916375e-05,2.8967766441401904e-05,2.1941644439157202e-05,0.84307400519145,1.4868198336829241,0.8652893147024121,0.84307400519145,1.4868198336829241,0.8652893147024121,0.5438720301105622,0.5453333333333333,0.5492289442467378,0.5849930929450361,1.0698724112915887,0.6300065916234847,0.1039682286896984,0.022722942278263478,0.036571313837348116,0.2805719028561089,0.6166322053421409,0.3942579219561475,2.4457357960408944e-05,3.029725637101797e-05,2.169117072203328e-05,0.8287294006030065,1.571300359539224,0.855127960972314,0.8287294006030065,1.571300359539224,0.855127960972314,0.5419901199717714,0.544,0.5492289442467378,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.056192073971033096,0.04465259984135628,0.0478929728269577,0,0,0,128,True,Softmax,1,False,22,63,0.8,0.001,1,kelly,22,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,2,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/3,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352218031883,0.05882352963089943,0.05882352963089943,0.14218734204769135,0.13262632489204407,0.14078004658222198,0,0,0,0.8395876027784773,0.9583278275663167,0.5309354403113803,0.1995771403774233,0.021808182475281063,0.038539267733070606,0.3025413416501054,0.34000384327334493,0.16653145402707742,4.694828049339527e-05,2.9077576633708084e-05,2.2858403163149828e-05,1.2879684909500153,1.4057012117874947,0.7303085127684582,1.2879684909500153,1.4057012117874947,0.7303085127684582,0.5568101623147494,0.532,0.5474495848161328,0.8043835605481008,0.9389457586884863,0.5010455866692024,0.1912077364575443,0.021301957859156905,0.036339259596830625,0.28923314924499505,0.3141139630636615,0.15023505137836418,4.497947223183823e-05,2.8402610478875876e-05,2.1553534754941058e-05,1.2321719321278797,1.3777053398449766,0.6885394564417625,1.2321719321278797,1.3777053398449766,0.6885394564417625,0.5405786873676782,0.528,0.5409252669039146,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.14246058464050293,0.12222333252429962,0.14044496417045593,0,0,0,64,True,Softmax,1,False,23,31,0.8,0.005,1,sharpe,35,0,1,LSTM,Variational,Adam,0.0,,True,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/30,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.06923290342092514,0.048297666013240814,0.061287496238946915,0,0,0,0.784171070910536,0.8610745759472884,0.5605730609058945,0.14563732463671372,0.017578841698001002,0.03232773004262037,0.32939924045591973,0.5091445526783015,0.28991805862610365,3.425954472752616e-05,2.3438455597334674e-05,1.9174217107129515e-05,1.1150268505246455,1.2214889321332039,0.7502994659135326,1.1150268505246455,1.2214889321332039,0.7502994659135326,0.5478710891554929,0.5493333333333333,0.5527876631079478,0.7613069985561605,0.9133075774032676,0.5405853873279153,0.14138379694187486,0.01848617271464083,0.03117139318121033,0.31842437160993864,0.5308202758606246,0.277009431048639,3.325895011570803e-05,2.464823028618778e-05,1.8488370807360813e-05,1.0814731586949173,1.3044768942626803,0.7228702445256361,1.0814731586949173,1.3044768942626803,0.7228702445256361,0.5438720301105622,0.5493333333333333,0.5521945432977462,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.06931311637163162,0.047913771122694016,0.06125681474804878,0,0,0,128,True,Softmax,1,False,28,70,0.8,0.01,1,sharpe,23,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
./../Experiments2/useless_san_diego_padres2/31,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.016269054263830185,0.014215836301445961,0.01346565131098032,0,0,0,0.46425456215771443,0.9857778272680906,0.641499313632076,0.07410831483229172,0.020655864654857383,0.03669831866355195,0.26265968017480523,0.7189778432388898,0.46167645570219124,1.7433148631449475e-05,2.754115287314317e-05,2.1766499800446e-05,0.6535098820037405,1.4355521476778654,0.8720438485531815,0.6535098820037405,1.4355521476778654,0.8720438485531815,0.5438720301105622,0.536,0.5409252669039146,0.45372062019491977,1.0460132242117592,0.6349649811408978,0.07242320671764714,0.021777703419671175,0.03632340555920902,0.2565754731055546,0.7585242177897014,0.4566049287388943,1.7036745875710927e-05,2.903693789289489e-05,2.1544131411156004e-05,0.6384070647915653,1.53268257306172,0.8628436406202554,0.6384070647915653,1.53268257306172,0.8628436406202554,0.5429310750411668,0.536,0.5409252669039146,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.05882352963089943,0.05882352963089943,0.05882352963089943,0.01626916229724884,0.01412857137620449,0.013462524861097336,0,0,0,128,True,Softmax,1,False,34,39,0.8,0.05,1,sharpe,8,0,1,LSTM,Variational,Adam,0.0,,False,True,True,10,1,,0.0,0.9,0.99,new,70000,False,3,32,16,16,0.0
